chr,ps,AFD,maf,bpstart,bpend
2687,13696087,0.32230099999999995,0.29,13696087,13696087
2687,14204472,0.74271,0.348,14204472,14204472
2687,47263596,0.02561099999999999,0.405,47263596,47263596
2687,11938890,0.240741,0.21,11938890,11938890
2687,11763181,0.14814799999999995,0.157,11763181,11763181
2687,41755635,0.25295499999999993,0.217,41755635,41755635
2687,49346323,0.27344399999999996,0.47,49346323,49346323
2687,25394474,0.07407399999999997,0.113,25394474,25394474
2687,44118164,0.118992,0.12,44118164,44118164
2687,7839653,0.13947999999999994,0.293,7839653,7839653
2687,38006066,0.06146499999999999,0.101,38006066,38006066
2687,42483259,0.06422400000000006,0.117,42483259,42483259
2687,16550217,0.6639079999999999,0.394,16550217,16550217
2687,14784363,0.4338059999999999,0.318,14784363,14784363
2687,13354211,0.4574470000000001,0.254,13354211,13354211
2687,7444181,0.23010299999999995,0.184,7444181,7444181
2687,726418,0.962963,0.32199999999999995,726418,726418
2687,26452892,0.2167060000000001,0.33,26452892,26452892
2687,8468395,0.388889,0.214,8468395,8468395
2687,5997931,0.407407,0.276,5997931,5997931
2687,12130040,0.9814815,0.34099999999999997,12130040,12130040
2687,5009845,1,0.30200000000000005,5009845,5009845
2687,5917053,0.574468,0.21399999999999997,5917053,5917053
2687,30472519,0.10244299999999996,0.212,30472519,30472519
2687,50094187,0.5082739999999999,0.279,50094187,50094187
2687,45367636,0.08077199999999995,0.221,45367636,45367636
2687,48156494,0.26083500000000004,0.136,48156494,48156494
2687,38714447,0.5614649999999999,0.233,38714447,38714447
2687,46062287,0.0260046,0.118,46062287,46062287
2687,50200625,0.7797474,0.366,50200625,50200625
2687,47241181,0.527581,0.387,47241181,47241181
2687,47626996,0.476753,0.18,47626996,47626996
2687,5211610,0.648148,0.385,5211610,5211610
2687,9497600,0.35973199999999994,0.295,9497600,9497600
2687,8661523,0.22379800000000005,0.131,8661523,8661523
2687,43220282,0.705673,0.334,43220282,43220282
2687,24054890,0.1189917,0.127,24054890,24054890
2687,6997037,0.9338064,0.383,6997037,6997037
2687,12233488,0.9389285,0.345,12233488,12233488
2687,31847682,0.037825,0.314,31847682,31847682
2687,34509171,0.396375,0.316,34509171,34509171
2687,24736766,0.31402700000000006,0.12,24736766,24736766
2687,4282306,1,0.30700000000000005,4282306,4282306
2687,23246620,0.7403468999999999,0.313,23246620,23246620
2687,10127395,0.3274229999999999,0.18,10127395,10127395
2687,18835530,0.061859,0.117,18835530,18835530
2687,23277229,0.6477539999999999,0.385,23277229,23277229
2687,29565969,0.182427,0.134,29565969,29565969
2687,49167805,0.2368,0.106,49167805,49167805
2687,8265547,0.989362,0.33699999999999997,8265547,8265547
2687,28340813,0.06934600000000002,0.122,28340813,28340813
2687,50458426,0.07643900000000003,0.115,50458426,50458426
2687,9566060,0.8408199,0.33899999999999997,9566060,9566060
2687,14308435,0.497242,0.42,14308435,14308435
2687,21510155,0.13199400000000006,0.157,21510155,21510155
2687,5646687,0.05240299999999998,0.131,5646687,5646687
2687,12143646,0.203704,0.145,12143646,12143646
2687,36033758,0.219858,0.398,36033758,36033758
2687,16144540,0.256501,0.178,16144540,16144540
2687,5734134,0.19306599999999996,0.131,5734134,5734134
2687,5079964,0.12963000000000002,0.163,5079964,5079964
2687,657986,0.388889,0.35,657986,657986
2687,41983046,0.02994399999999997,0.129,41983046,41983046
2687,5847980,0.9708435,0.364,5847980,5847980
2687,6904149,0.10047299999999992,0.152,6904149,6904149
2687,13565970,0.425532,0.14800000000000002,13565970,13565970
2687,10170258,0.601261,0.141,10170258,10170258
2687,5984012,0.8412139999999999,0.4489999999999999,5984012,5984012
2687,31818836,0.07210399999999995,0.131,31818836,31818836
2687,1171769,0.989362,0.31799999999999995,1171769,1171769
2687,17148727,0.33057500000000006,0.246,17148727,17148727
2687,25504454,0.06343599999999994,0.102,25504454,25504454
2687,21057905,0.576439,0.452,21057905,21057905
2687,9456523,0.423167,0.309,9456523,9456523
2687,6890805,0.203704,0.124,6890805,6890805
2687,16062341,0.6040179999999999,0.254,16062341,16062341
2687,7883316,0.578014,0.47,7883316,7883316
2687,46074064,0.518519,0.322,46074064,46074064
2687,9966243,0.8940108999999999,0.33699999999999997,9966243,9966243
2687,48191244,0.23246599999999995,0.265,48191244,48191244
2687,37176612,0.638692,0.253,37176612,37176612
2687,6263109,0.989362,0.32299999999999995,6263109,6263109
2687,36362857,0.235225,0.208,36362857,36362857
2687,46526257,0.835698,0.355,46526257,46526257
2687,12805705,0.43223,0.378,12805705,12805705
2687,2597632,0.962963,0.30200000000000005,2597632,2597632
2687,12693594,0.737982,0.463,12693594,12693594
2687,45205239,0.227344,0.177,45205239,45205239
2687,45361196,0.5055160000000001,0.102,45361196,45361196
2687,41746487,0.081561,0.104,41746487,41746487
2687,17190481,0.24271,0.196,17190481,17190481
2687,15827234,0.16390800000000005,0.159,15827234,15827234
2687,2784754,0.4814810000000001,0.277,2784754,2784754
2687,38373319,0.115051,0.115,38373319,38373319
2687,49652894,0.566981,0.429,49652894,49652894
2687,40140912,0.04176499999999994,0.196,40140912,40140912
2687,38430522,0.689913,0.4290000000000001,38430522,38430522
2687,22966121,0.341214,0.239,22966121,22966121
2687,49574186,0.17691099999999993,0.2,49574186,49574186
2687,12054374,0.407407,0.166,12054374,12054374
2687,10466826,0.152482,0.30400000000000005,10466826,10466826
2687,9969767,0.6241140000000001,0.488,9969767,9969767
2687,11260350,0.518519,0.389,11260350,11260350
2687,2675081,0.46020400000000006,0.352,2675081,2675081
2687,35569337,0.33569800000000005,0.145,35569337,35569337
2687,31062680,0.07565,0.26,31062680,31062680
2687,12942705,0.38613,0.265,12942705,12942705
2687,4663625,0.833333,0.394,4663625,4663625
2687,15301163,0.7903863999999999,0.28300000000000003,15301163,15301163
2687,17632317,0.07092200000000004,0.182,17632317,17632317
2687,5154854,0.989362,0.30400000000000005,5154854,5154854
2687,46797982,0.671789,0.4290000000000001,46797982,46797982
2687,16296978,0.478723,0.369,16296978,16296978
2687,17144857,0.312056,0.239,17144857,17144857
2687,17565825,0.212372,0.488,17565825,17565825
2687,18574145,0.01378999999999996,0.408,18574145,18574145
2687,10449843,0.9444444,0.345,10449843,10449843
2687,5152183,0.4444439999999999,0.348,5152183,5152183
2687,42502531,0.389283,0.32299999999999995,42502531,42502531
2687,12594591,0.560678,0.491,12594591,12594591
2687,2376342,1,0.30000000000000004,2376342,2376342
2687,37526682,0.00748700000000002,0.134,37526682,37526682
2687,50127662,0.642238,0.412,50127662,50127662
2687,12020031,0.5295504,0.224,12020031,12020031
2687,14119697,0.8750985,0.33399999999999996,14119697,14119697
2687,33417037,0.19779399999999991,0.274,33417037,33417037
2687,5143228,0.32269499999999995,0.189,5143228,5143228
2687,16109352,0.303783,0.336,16109352,16109352
2687,15853001,0.5260050000000001,0.394,15853001,15853001
2687,9331104,0.9070135,0.276,9331104,9331104
2687,10326318,0.952325,0.357,10326318,10326318
2687,44404604,0.26910899999999993,0.15,44404604,44404604
2687,6619873,0.989362,0.33399999999999996,6619873,6619873
2687,11021776,0.174547,0.145,11021776,11021776
2687,6407330,0.989362,0.32499999999999996,6407330,6407330
2687,46258092,0.35185200000000005,0.258,46258092,46258092
2687,29576471,0.05398000000000003,0.244,29576471,29576471
2687,37177034,0.106777,0.134,37177034,37177034
2687,38881598,0.419622,0.465,38881598,38881598
2687,44350166,0.038219,0.173,44350166,44350166
2687,2967989,0.4708435,0.14800000000000002,2967989,2967989
2687,14885192,0.219464,0.184,14885192,14885192
2687,41108215,0.18518500000000004,0.154,41108215,41108215
2687,3874481,0.17336400000000002,0.382,3874481,3874481
2687,3000964,0.867612,0.352,3000964,3000964
2687,37009945,0.15602870000000002,0.18600000000000003,37009945,37009945
2687,49230951,0.613476,0.461,49230951,49230951
2687,2218984,0.7222219999999999,0.458,2218984,2218984
2687,11643914,0.03546099999999996,0.186,11643914,11643914
2687,16831622,0.00236500000000006,0.111,16831622,16831622
2687,41097563,0.41607599999999995,0.443,41097563,41097563
2687,36308957,0.03349100000000005,0.217,36308957,36308957
2687,26209107,0.106383,0.111,26209107,26209107
2687,7210113,0.32269499999999995,0.32,7210113,7210113
2687,47400582,0.105201,0.316,47400582,47400582
2687,7201056,0.31481499999999996,0.175,7201056,7201056
2687,22552073,0.06658700000000006,0.134,22552073,22552073
2687,41859525,0.11071700000000008,0.166,41859525,41859525
2687,1606489,0.297872,0.108,1606489,1606489
2687,16986285,0.182033,0.189,16986285,16986285
2687,11236836,0.425926,0.18,11236836,11236836
2687,3635530,0.914894,0.261,3635530,3635530
2687,13225225,0.35185200000000005,0.171,13225225,13225225
2687,15823055,0.7009449999999999,0.477,15823055,15823055
2687,44147256,0.5453115000000001,0.258,44147256,44147256
2687,46295103,0.407407,0.311,46295103,46295103
2687,45137984,0.5094559999999999,0.396,45137984,45137984
2687,14117085,0.8750985,0.33199999999999996,14117085,14117085
2687,38224617,0.525611,0.452,38224617,38224617
2687,4052529,0.595745,0.136,4052529,4052529
2687,13618939,0.13908600000000004,0.244,13618939,13618939
2687,44382569,0.13317599999999996,0.178,44382569,44382569
2687,24736803,0.12293200000000004,0.323,24736803,24736803
2687,50666947,0.34436500000000003,0.394,50666947,50666947
2687,24608043,0.4231674,0.272,24608043,24608043
2687,3875924,0.978723,0.30600000000000005,3875924,3875924
2687,12027499,0.407407,0.281,12027499,12027499
2687,734804,0.797872,0.247,734804,734804
2687,19737914,0.113081,0.253,19737914,19737914
2687,4286730,0.946809,0.29700000000000004,4286730,4286730
2687,8839497,0.01694299999999993,0.352,8839497,8839497
2687,22961806,0.10007900000000004,0.141,22961806,22961806
2687,14395175,0.2261625,0.118,14395175,14395175
2687,13999701,0.20094500000000004,0.214,13999701,13999701
2687,6249813,0.989362,0.31399999999999995,6249813,6249813
2687,14885139,0.10835300000000005,0.111,14885139,14885139
2687,13417254,0.1820333,0.254,13417254,13417254
2687,10083201,0.840426,0.244,10083201,10083201
2687,7407083,0.5,0.23,7407083,7407083
2687,45552316,0.01457799999999998,0.36,45552316,45552316
2687,49252418,0.42829000000000006,0.369,49252418,49252418
2687,49644268,0.16233200000000003,0.163,49644268,49644268
2687,7804768,0.203704,0.207,7804768,7804768
2687,16679535,0.5642239,0.261,16679535,16679535
2687,10171152,0.9338064,0.39,10171152,10171152
2687,2486823,1,0.31999999999999995,2486823,2486823
2687,36986756,0.23246599999999995,0.224,36986756,36986756
2687,3454021,0.388889,0.369,3454021,3454021
2687,13194960,0.35185200000000005,0.276,13194960,13194960
2687,10216321,0.26713999999999993,0.221,10216321,10216321
2687,46160936,0.62963,0.339,46160936,46160936
2687,32184917,0.234043,0.486,32184917,32184917
2687,38910580,0.07249799999999995,0.164,38910580,38910580
2687,5652973,1,0.31299999999999994,5652973,5652973
2687,2505379,0.796296,0.493,2505379,2505379
2687,21657865,0.24586299999999991,0.247,21657865,21657865
2687,6885367,0.9602045,0.352,6885367,6885367
2687,32181574,0.256107,0.263,32181574,32181574
2687,2962152,0.5133965,0.16100000000000003,2962152,2962152
2687,9890984,0.22892,0.16400000000000003,9890984,9890984
2687,44259290,0.01812500000000005,0.106,44259290,44259290
2687,50018813,0.28565799999999997,0.2,50018813,50018813
2687,31420614,0.173759,0.171,31420614,31420614
2687,42593770,0.02679300000000001,0.495,42593770,42593770
2687,46796992,0.9125294,0.345,46796992,46796992
2687,21672677,0.15484600000000004,0.125,21672677,21672677
2687,5397755,0.7446809999999999,0.244,5397755,5397755
2687,21933231,0.01694299999999993,0.239,21933231,21933231
2687,7481974,0.829787,0.251,7481974,7481974
2687,10033644,0.3924349999999999,0.458,10033644,10033644
2687,9293215,0.28565799999999997,0.163,9293215,9293215
2687,9327201,0.6091415,0.20999999999999996,9327201,9327201
2687,10041919,0.952325,0.346,10041919,10041919
2687,5475401,1,0.30700000000000005,5475401,5475401
2687,17432293,0.15602899999999997,0.125,17432293,17432293
2687,42897644,0.08983399999999997,0.104,42897644,42897644
2687,14288600,0.18439700000000003,0.311,14288600,14288600
2687,12631038,0.7458629999999999,0.42,12631038,12631038
2687,44836473,0.28132399999999996,0.484,44836473,44836473
2687,9760492,0.407407,0.36,9760492,9760492
2687,7851830,0.166667,0.138,7851830,7851830
2687,46182173,0.648148,0.401,46182173,46182173
2687,10465372,0.683609,0.231,10465372,10465372
2687,15467196,0.06540599999999996,0.164,15467196,15467196
2687,5962860,0.248621,0.145,5962860,5962860
2687,42406542,0.01221499999999997,0.177,42406542,42406542
2687,22621318,0.10795900000000004,0.148,22621318,22621318
2687,40573693,0.335698,0.28300000000000003,40573693,40573693
2687,4526004,0.337668,0.413,4526004,4526004
2687,6891144,0.388889,0.154,6891144,6891144
2687,617162,0.259259,0.272,617162,617162
2687,10030349,0.9125294,0.35,10030349,10030349
2687,23968852,0.732072,0.281,23968852,23968852
2687,6372863,0.989362,0.31100000000000005,6372863,6372863
2687,7410521,0.542553,0.23,7410521,7410521
2687,10688347,0.9444444,0.355,10688347,10688347
2687,22394413,0.190307,0.115,22394413,22394413
2687,15813133,0.19818800000000003,0.355,15813133,15813133
2687,30284277,0.49605999999999995,0.39,30284277,30284277
2687,5072178,0.444051,0.42,5072178,5072178
2687,1770341,0.9814815,0.31599999999999995,1770341,1770341
2687,10607805,0.9444444,0.355,10607805,10607805
2687,28546514,0.0472809999999999,0.102,28546514,28546514
2687,3160041,0.87037,0.412,3160041,3160041
2687,30275427,0.33845499999999995,0.247,30275427,30275427
2687,621440,0.8538215,0.29900000000000004,621440,621440
2687,1399099,1,0.31599999999999995,1399099,1399099
2687,16146352,0.3463360000000001,0.244,16146352,16146352
2687,8712861,0.278172,0.394,8712861,8712861
2687,8419922,0.9708435,0.33599999999999997,8419922,8419922
2687,7307999,0.3676120000000001,0.254,7307999,7307999
2687,43556474,0.280142,0.168,43556474,43556474
2687,21498222,0.144602,0.233,21498222,21498222
2687,16381351,0.14539000000000002,0.11,16381351,16381351
2687,37496023,0.03506699999999996,0.348,37496023,37496023
2687,19292234,0.01142599999999999,0.378,19292234,19292234
2687,4040735,0.574468,0.136,4040735,4040735
2687,7723698,0.414894,0.194,7723698,7723698
2687,12116522,0.9814815,0.33199999999999996,12116522,12116522
2687,48300533,0.076044,0.189,48300533,48300533
2687,4908882,0.388889,0.29,4908882,4908882
2687,41243196,0.692278,0.47,41243196,41243196
2687,40646629,0.144602,0.152,40646629,40646629
2687,5395122,0.05398000000000003,0.339,5395122,5395122
2687,15876837,0.33845499999999995,0.26,15876837,15876837
2687,41882642,0.1252949999999999,0.117,41882642,41882642
2687,13191189,0.478723,0.113,13191189,13191189
2687,1395525,1,0.30700000000000005,1395525,1395525
2687,46885841,0.21394799999999992,0.133,46885841,46885841
2687,49275852,0.09850200000000008,0.163,49275852,49275852
2687,37578859,0.29826600000000003,0.129,37578859,37578859
2687,49498718,0.06579999999999997,0.163,49498718,49498718
2687,6830042,0.470843,0.353,6830042,6830042
2687,4909803,0.19306599999999996,0.159,4909803,4909803
2687,24424882,0.05476800000000004,0.214,24424882,24424882
2687,50182167,0.394011,0.272,50182167,50182167
2687,5028555,0.425926,0.283,5028555,5028555
2687,44560558,0.09889599999999998,0.456,44560558,44560558
2687,37101255,0.04176499999999994,0.352,37101255,37101255
2687,46435364,0.750985,0.375,46435364,46435364
2687,49165642,0.2210399999999999,0.15,49165642,49165642
2687,49337931,0.512215,0.415,49337931,49337931
2687,23429372,0.423167,0.254,23429372,23429372
2687,40604196,0.07840800000000003,0.251,40604196,40604196
2687,12184510,0.555949,0.155,12184510,12184510
2687,35927826,0.00984999999999991,0.154,35927826,35927826
2687,7329376,0.457447,0.14800000000000002,7329376,7329376
2687,4435478,0.12411400000000006,0.164,4435478,4435478
2687,26337678,0.128842,0.322,26337678,26337678
2687,16224102,0.6733644,0.345,16224102,16224102
2687,13985712,0.369976,0.235,13985712,13985712
2687,42415291,0.04058299999999992,0.117,42415291,42415291
2687,5034426,0.518519,0.277,5034426,5034426
2687,31420177,0.07643900000000003,0.106,31420177,31420177
2687,9790324,0.256501,0.212,9790324,9790324
2687,20463418,0.2297089999999999,0.239,20463418,20463418
2687,42433453,0.34594199999999997,0.187,42433453,42433453
2687,1755055,1,0.31599999999999995,1755055,1755055
2687,46402514,0.478723,0.29,46402514,46402514
2687,10713710,0.9444444,0.352,10713710,10713710
2687,21154695,0.07367999999999997,0.281,21154695,21154695
2687,1879240,1,0.31299999999999994,1879240,1879240
2687,9681472,0.14814799999999995,0.108,9681472,9681472
2687,1594005,0.6851849999999999,0.445,1594005,1594005
2687,6117712,0.585106,0.242,6117712,6117712
2687,47407476,0.404649,0.21,47407476,47407476
2687,4293950,0.87037,0.385,4293950,4293950
2687,12711563,0.14814799999999995,0.108,12711563,12711563
2687,15824408,0.341214,0.231,15824408,15824408
2687,5120761,0.5925929999999999,0.465,5120761,5120761
2687,14042766,0.18518500000000004,0.148,14042766,14042766
2687,49719542,0.68755,0.447,49719542,49719542
2687,9361320,0.17178899999999997,0.129,9361320,9361320
2687,10516313,0.62963,0.394,10516313,10516313
2687,50432010,0.059102,0.127,50432010,50432010
2687,22222919,0.24586299999999991,0.205,22222919,22222919
2687,12702037,0.9602045,0.34299999999999997,12702037,12702037
2687,1119072,0.14814799999999995,0.134,1119072,1119072
2687,11049765,0.34594199999999997,0.104,11049765,11049765
2687,49322633,0.256501,0.143,49322633,49322633
2687,41781938,0.10835300000000005,0.102,41781938,41781938
2687,8265523,0.989362,0.352,8265523,8265523
2687,7874535,0.693066,0.475,7874535,7874535
2687,35753078,0.122537,0.122,35753078,35753078
2687,5417437,0.31481499999999996,0.175,5417437,5417437
2687,4474672,0.5425530000000001,0.148,4474672,4474672
2687,16688418,0.809299,0.484,16688418,16688418
2687,25992305,0.11583900000000004,0.127,25992305,25992305
2687,45243032,0.19346,0.498,45243032,45243032
2687,45545400,0.04176499999999994,0.125,45545400,45545400
2687,8051944,0.22222200000000003,0.178,8051944,8051944
2687,24040959,0.7029160000000001,0.293,24040959,24040959
2687,21937983,0.21591799999999992,0.329,21937983,21937983
2687,7908143,0.18518500000000004,0.124,7908143,7908143
2687,11089293,1,0.362,11089293,11089293
2687,6186624,0.840426,0.28600000000000003,6186624,6186624
2687,15124727,0.8833729,0.362,15124727,15124727
2687,6570338,0.04688700000000001,0.309,6570338,6570338
2687,5639296,1,0.31299999999999994,5639296,5639296
2687,5090499,0.9176515,0.32899999999999996,5090499,5090499
2687,12304611,0.92041,0.31399999999999995,12304611,12304611
2687,47198895,0.07131600000000005,0.145,47198895,47198895
2687,36103418,0.00315199999999993,0.117,36103418,36103418
2687,19442907,0.03624900000000009,0.12,19442907,19442907
2687,47789902,0.14775400000000005,0.235,47789902,47789902
2687,10426872,0.9444444,0.352,10426872,10426872
2687,34126297,0.20803800000000008,0.15,34126297,34126297
2687,4159040,1,0.30600000000000005,4159040,4159040
2687,8356889,0.680851,0.19399999999999995,8356889,8356889
2687,5932243,0.20055100000000003,0.244,5932243,5932243
2687,36316440,0.2903859999999999,0.242,36316440,36316440
2687,20367021,0.04846300000000003,0.23,20367021,20367021
2687,12012760,0.25531899999999996,0.113,12012760,12012760
2687,24421745,0.04137100000000005,0.339,24421745,24421745
2687,49418092,0.377068,0.428,49418092,49418092
2687,10983943,0.8380614,0.30900000000000005,10983943,10983943
2687,23076636,0.17021299999999995,0.138,23076636,23076636
2687,11233995,0.62766,0.182,11233995,11233995
2687,21270318,0.31442100000000006,0.265,21270318,21270318
2687,7298965,0.730103,0.443,7298965,7298965
2687,37019173,0.13869200000000004,0.31799999999999995,37019173,37019173
2687,5426654,1,0.31100000000000005,5426654,5426654
2687,13742338,7.880000000000109e-4,0.367,13742338,13742338
2687,13192946,0.393617,0.113,13192946,13192946
2687,30807082,0.06343599999999994,0.102,30807082,30807082
2687,2504680,0.117021,0.131,2504680,2504680
2687,9933982,0.9125294,0.346,9933982,9933982
2687,6540942,0.878251,0.362,6540942,6540942
2687,46853819,0.204098,0.456,46853819,46853819
2687,50342666,0.5240340000000001,0.226,50342666,50342666
2687,2808992,0.3542164,0.247,2808992,2808992
2687,24760252,0.05713100000000004,0.33,24760252,24760252
2687,36044436,0.060284,0.159,36044436,36044436
2687,21633106,0.04846300000000003,0.184,21633106,21633106
2687,50325656,0.494484,0.353,50325656,50325656
2687,17409160,0.240741,0.161,17409160,17409160
2687,276873,0.07446799999999998,0.11,276873,276873
2687,949709,0.861702,0.30200000000000005,949709,949709
2687,11099030,0.166667,0.111,11099030,11099030
2687,19222606,0.00315199999999993,0.159,19222606,19222606
2687,15572235,0.14223799999999998,0.214,15572235,15572235
2687,6070610,0.03349100000000005,0.175,6070610,6070610
2687,11223858,0.4814810000000001,0.265,11223858,11223858
2687,11844061,0.878251,0.403,11844061,11844061
2687,17152161,0.168242,0.223,17152161,17152161
2687,1171248,1,0.31100000000000005,1171248,1171248
2687,33892073,0.2167060000000001,0.246,33892073,33892073
2687,35989652,0.081955,0.115,35989652,35989652
2687,8145115,0.12963000000000002,0.145,8145115,8145115
2687,16682775,0.4180454,0.244,16682775,16682775
2687,38251583,0.499212,0.47,38251583,38251583
2687,49231224,0.28565799999999997,0.155,49231224,49231224
2687,50351131,0.5453110000000001,0.208,50351131,50351131
2687,35769987,0.248621,0.108,35769987,35769987
2687,207639,0.18518500000000004,0.102,207639,207639
2687,44604933,0.14657199999999992,0.102,44604933,44604933
2687,33120917,0.12923600000000002,0.155,33120917,33120917
2687,3746097,0.15524099999999996,0.251,3746097,3746097
2687,49548001,0.835303,0.367,49548001,49548001
2687,3625661,1,0.30900000000000005,3625661,3625661
2687,44806089,0.250591,0.263,44806089,44806089
2687,28411710,0.04334100000000007,0.21,28411710,28411710
2687,8726124,0.27777799999999997,0.141,8726124,8726124
2687,5871432,0.20212799999999995,0.104,5871432,5871432
2687,7801907,0.544918,0.376,7801907,7801907
2687,2441141,0.9259259,0.357,2441141,2441141
2687,5575444,1,0.32199999999999995,5575444,5575444
2687,21631471,0.189519,0.369,21631471,21631471
2687,1641071,0.702128,0.203,1641071,1641071
2687,4523801,0.152088,0.173,4523801,4523801
2687,10633281,0.62963,0.443,10633281,10633281
2687,6476293,0.33569800000000005,0.353,6476293,6476293
2687,4258688,0.957447,0.277,4258688,4258688
2687,47374476,0.32269499999999995,0.276,47374476,47374476
2687,13672497,0.410166,0.237,13672497,13672497
2687,8094554,0.128842,0.246,8094554,8094554
2687,5116792,1,0.33599999999999997,5116792,5116792
2687,32984354,0.022065,0.314,32984354,32984354
2687,12683500,0.572498,0.30900000000000005,12683500,12683500
2687,5151746,0.425926,0.329,5151746,5151746
2687,31870178,0.5327029999999999,0.33699999999999997,31870178,31870178
2687,45485602,0.01970000000000005,0.295,45485602,45485602
2687,46799700,0.9125294,0.346,46799700,46799700
2687,5032455,0.5,0.366,5032455,5032455
2687,17634940,0.2903859999999999,0.207,17634940,17634940
2687,49252620,0.33569800000000005,0.306,49252620,49252620
2687,44366761,0.1599689,0.115,44366761,44366761
2687,16730971,0.26950299999999994,0.233,16730971,16730971
2687,2355217,0.691489,0.14300000000000002,2355217,2355217
2687,19733413,0.133964,0.32999999999999996,19733413,19733413
2687,15444396,0.6103230000000001,0.4469999999999999,15444396,15444396
2687,9263200,0.09259300000000004,0.102,9263200,9263200
2687,13356546,0.585106,0.253,13356546,13356546
2687,13335346,0.9018914,0.33699999999999997,13335346,13335346
2687,44951119,0.038219,0.32299999999999995,44951119,44951119
2687,7820385,0.978723,0.29900000000000004,7820385,7820385
2687,50429918,0.00709300000000001,0.244,50429918,50429918
2687,37168917,0.01575999999999999,0.133,37168917,37168917
2687,18125704,0.07998400000000006,0.113,18125704,18125704
2687,12017384,0.7474385,0.247,12017384,12017384
2687,44835950,0.248621,0.373,44835950,44835950
2687,105377,0.9074074,0.33899999999999997,105377,105377
2687,645110,0.539007,0.468,645110,645110
2687,7800773,0.22222200000000003,0.208,7800773,7800773
2687,42501011,0.3274229999999999,0.345,42501011,42501011
2687,5097857,0.703704,0.473,5097857,5097857
2687,24005169,0.382979,0.452,24005169,24005169
2687,46367957,0.19267199999999995,0.189,46367957,46367957
2687,46833719,0.838455,0.34299999999999997,46833719,46833719
2687,16359227,0.356186,0.475,16359227,16359227
2687,38010148,0.02718700000000007,0.163,38010148,38010148
2687,30975247,0.2793530000000001,0.341,30975247,30975247
2687,37385012,0.182427,0.148,37385012,37385012
2687,37157677,0.174153,0.279,37157677,37157677
2687,9029615,0.8940108999999999,0.424,9029615,9029615
2687,5622211,0.9814815,0.33199999999999996,5622211,5622211
2687,1664946,0.574074,0.327,1664946,1664946
2687,37510211,0.197006,0.125,37510211,37510211
2687,18521000,0.130811,0.157,18521000,18521000
2687,35007717,0.10480699999999998,0.24,35007717,35007717
2687,30658873,0.08313599999999999,0.182,30658873,30658873
2687,7373714,0.952325,0.369,7373714,7373714
2687,38215407,0.09338040000000002,0.131,38215407,38215407
2687,594009,0.861702,0.28800000000000003,594009,594009
2687,9514266,0.409772,0.228,9514266,9514266
2687,47430283,0.2561070000000001,0.35,47430283,47430283
2687,7464055,0.43616999999999995,0.159,7464055,7464055
2687,14095064,0.25374300000000005,0.272,14095064,14095064
2687,29780693,0.028369,0.18400000000000005,29780693,29780693
2687,48930703,0.01694299999999993,0.247,48930703,48930703
2687,9995142,0.240741,0.205,9995142,9995142
2687,7211826,0.259259,0.127,7211826,7211826
2687,43430020,0.08431799999999989,0.14,43430020,43430020
2687,25147301,0.118992,0.106,25147301,25147301
2687,14347185,0.693066,0.468,14347185,14347185
2687,47576519,0.174547,0.127,47576519,47576519
2687,17439824,0.189913,0.219,17439824,17439824
2687,3144161,0.18518500000000004,0.216,3144161,3144161
2687,12982816,0.719464,0.4290000000000001,12982816,12982816
2687,46545437,0.555162,0.498,46545437,46545437
2687,47213870,0.413711,0.417,47213870,47213870
2687,7494954,0.989362,0.32899999999999996,7494954,7494954
2687,18120207,0.35224599999999995,0.399,18120207,18120207
2687,10026816,0.06461800000000006,0.313,10026816,10026816
2687,3145199,0.9814815,0.30200000000000005,3145199,3145199
2687,18258538,0.275019,0.138,18258538,18258538
2687,49756746,0.13199400000000006,0.104,49756746,49756746
2687,34961059,0.33569800000000005,0.196,34961059,34961059
2687,22739533,0.07328600000000007,0.159,22739533,22739533
2687,32692129,0.03388500000000005,0.138,32692129,32692129
2687,12704286,0.07407399999999997,0.134,12704286,12704286
2687,1022263,0.297872,0.125,1022263,1022263
2687,40412866,0.01378999999999996,0.173,40412866,40412866
2687,44420637,0.27068499999999995,0.413,44420637,44420637
2687,6137445,0.989362,0.31399999999999995,6137445,6137445
2687,41857523,0.121355,0.198,41857523,41857523
2687,5343525,0.425926,0.316,5343525,5343525
2687,18105655,0.381402,0.359,18105655,18105655
2687,4999585,0.851852,0.392,4999585,4999585
2687,10258300,0.4444439999999999,0.279,10258300,10258300
2687,8930712,0.8199369999999999,0.41,8930712,8930712
2687,40459320,0.22931500000000005,0.274,40459320,40459320
2687,11636506,0.2793530000000001,0.392,11636506,11636506
2687,50460301,0.28644600000000003,0.456,50460301,50460301
2687,8093992,0.01536599999999999,0.171,8093992,8093992
2687,32632701,0.00984999999999991,0.155,32632701,32632701
2687,50362189,0.57565,0.4330000000000001,50362189,50362189
2687,19735407,0.01812500000000005,0.148,19735407,19735407
2687,35460660,0.09613899999999996,0.336,35460660,35460660
2687,6261694,0.989362,0.32499999999999996,6261694,6261694
2687,49618750,0.690307,0.466,49618750,49618750
2687,14398863,0.317179,0.196,14398863,14398863
2687,50604494,0.13475199999999998,0.136,50604494,50604494
2687,6631727,0.989362,0.31599999999999995,6631727,6631727
2687,6071413,0.259259,0.138,6071413,6071413
2687,16243930,0.748227,0.4419999999999999,16243930,16243930
2687,5448515,0.5555559999999999,0.401,5448515,5448515
